apn,address,city,state,zip,property_type,mail_address,mail_city,mail_state,mail_zip,is_absentee,source
620353014,17 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,17 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620353016,21 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,2020 Wilshire Dr Se,Grand Rapids,MI,49506,Yes,CREST — Palm Desert
620354001,17 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,17 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354005,9 Covington,Palm Desert,CA,92260,Single Family Dwelling,9 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354007,3 Brentwood Way,Palm Desert,CA,92211,Single Family Dwelling,3 Brentwood Way,Palm Desert,CA,92211,No,CREST — Palm Desert
620354009,7 Brentwood Way,Palm Desert,CA,92260,Single Family Dwelling,7 Brentwood Way,Palm Desert,CA,92260,No,CREST — Palm Desert
620354010,2 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,2 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620354011,4 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,4 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620355002,2 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,850 Butternut Dr,San Rafael,CA,94903,Yes,CREST — Palm Desert
620355005,10 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,657 Milford St,Los Angeles,CA,90042,Yes,CREST — Palm Desert
620355007,6 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,6 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361047,8 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,803 Hawly Ct,Slingerlands,NY,12159,Yes,CREST — Palm Desert
620361049,12 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,12 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361052,18 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,18 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361053,20 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,20 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361055,24 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,24 Merrill Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361056,26 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,5809 Ne 57Th St,Seattle,WA,98105,Yes,CREST — Palm Desert
620361062,36 Merill,Palm Desert,CA,92260,Single Family Dwelling,32218 W Lake  Park Dr,South Bend,NE,68058,Yes,CREST — Palm Desert
620361066,6 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,6 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361077,38711 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38721 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361082,38760 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38760 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361083,38770 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38770 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361085,38790 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38790 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361086,38800 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,26  Heather Hill Ln,Sheridan,WY,82801,Yes,CREST — Palm Desert
620293031,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620321045,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361097,40 Lucerne Dr,Palm Desert,CA,92260,Single Family Dwelling,1278 S Lakeshore  Rd,Chelan,WA,98816,Yes,CREST — Palm Desert
620362019,38728 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38728 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620362021,38635 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38635 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620363007,23 Lucerne,Palm Desert,CA,92260,Single Family Dwelling,101 Rainbow Dr No 13247,Livingston,TX,77399,Yes,CREST — Palm Desert
620363009,19 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,19 Merill Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620363014,9 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,72-811 Highway 111 # 1044,Palm Desert,CA,92260,No,CREST — Palm Desert
620381005,206 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,3494 Rowena Ave # 5,Los Angeles,CA,90027,Yes,CREST — Palm Desert
620313031,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620323034,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620323036,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620283012,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620283014,73723 Desert Greens Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73-750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620291026,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620381007,218 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,218 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620381012,248 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,248 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620381018,284 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,284 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620381019,290 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,290 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620381025,164 Via San Nicolo,Palm Desert,CA,92260,Single Family Dwelling,164 Via San Nicolo,Palm Desert,CA,92260,No,CREST — Palm Desert
620381027,152 Via San Nicolo,Palm Desert,CA,92260,Single Family Dwelling,152 Via San Nicolo,Palm Desert,CA,92260,No,CREST — Palm Desert
620382005,176 Via Tramonto,Palm Desert,CA,92260,Single Family Dwelling,176 Via Tramonto,Palm Desert,CA,92260,No,CREST — Palm Desert
620382009,227 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,812 78Th Ave,Vancouver,WA,98664,Yes,CREST — Palm Desert
620382012,245 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,245 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620382019,287 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,287 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620382023,272 Corte San Marco,Palm Desert,CA,92260,Single Family Dwelling,3215 Via La Selva,Palos Verdes Estates,CA,90274,Yes,CREST — Palm Desert
620382024,266 Corte San Marco,Palm Desert,CA,92260,Single Family Dwelling,266 Corte San Marco,Palm Desert,CA,92260,No,CREST — Palm Desert
620382034,284 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,257 Corte San Marco,Palm Desert,CA,92260,No,CREST — Palm Desert
620382036,272 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,625 Sutton Ct,Walnut Creek,CA,94598,Yes,CREST — Palm Desert
620382043,230 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,1 Cambridge Ct,Rancho Mirage,CA,92270,Yes,CREST — Palm Desert
620382044,227 Corte Sole,Palm Desert,CA,92260,Single Family Dwelling,227 Corte Sole,Palm Desert,CA,92260,No,CREST — Palm Desert
620382046,237 Corte Sole,Palm Desert,CA,92260,Single Family Dwelling,237 Corte Sole,Palm Desert,CA,92260,No,CREST — Palm Desert
620382054,218 Corte Sole,Palm Desert,CA,92260,Single Family Dwelling,218 Corte Sole,Palm Desert,CA,92260,No,CREST — Palm Desert
620382056,161 Corte Sole,Palm Desert,CA,92260,Single Family Dwelling,Po Box 485,Fawnskin,CA,92333,Yes,CREST — Palm Desert
620382063,260 Corte San Marco,Palm Desert,CA,92260,Single Family Dwelling,260 Corte San Marco,Palm Desert,CA,92260,No,CREST — Palm Desert
620382065,263 Corte San Marco,Palm Desert,CA,92260,Single Family Dwelling,263 Corte San Marco,Palm Desert,CA,92260,No,CREST — Palm Desert
620382067,221 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,Po Box 700,Manson,WA,98831,Yes,CREST — Palm Desert
620383001,167 Via Tramonto,Palm Desert,CA,92260,Single Family Dwelling,167 Via Tramonto,Palm Desert,CA,92260,No,CREST — Palm Desert
620391001,143 Via Tramonto,Palm Desert,CA,92260,Single Family Dwelling,143 Via Tramonto,Palm Desert,CA,92260,No,CREST — Palm Desert
620391002,203 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,203 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620391003,209 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,209 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620391008,239 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,239 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620391010,137 Via Scena,Palm Desert,CA,92260,Single Family Dwelling,2000 Old Kent Rd,Knoxville,TN,37919,Yes,CREST — Palm Desert
620392002,263 Corte Bella,Palm Desert,CA,92260,Single Family Dwelling,Po Box 219,Cardiff By The Sea,CA,92007,Yes,CREST — Palm Desert
620392003,269 Corte Bella,Palm Desert,CA,92260,Single Family Dwelling,269 Corte Bella,Palm Desert,CA,92260,No,CREST — Palm Desert
620392008,101 Corte Bella,Palm Desert,CA,92260,Single Family Dwelling,101 Corte Bella,Palm Desert,CA,92260,No,CREST — Palm Desert
620392019,272 Corte Bella Dr,Palm Desert,CA,92260,Single Family Dwelling,39905 Via Scena # 110,Palm Desert,CA,92260,No,CREST — Palm Desert
620392021,263 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,263 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620392022,269 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,269 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620392023,275 Strada Fortuna,Palm Desert,CA,92260,Single Family Dwelling,275 Strada Fortuna,Palm Desert,CA,92260,No,CREST — Palm Desert
620352008,16 Taylor,Palm Desert,CA,92260,Single Family Dwelling,16 Taylor,Palm Desert,CA,92260,No,CREST — Palm Desert
620352010,12 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,Po Box 4028,Incline Village,NV,89450,Yes,CREST — Palm Desert
620353008,5 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,8425 213Th Pl,Redmond,WA,98053,Yes,CREST — Palm Desert
620353010,9 Taylor,Palm Desert,CA,92260,Single Family Dwelling,9 Taylor,Palm Desert,CA,92260,No,CREST — Palm Desert
620353011,11 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,11 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620353019,23 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,23 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620300056,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354006,1 Brentwood Way,Palm Desert,CA,92260,Single Family Dwelling,1 Brentwood Way,Palm Desert,CA,92260,No,CREST — Palm Desert
620354014,10 Taylor Ave,Palm Desert,CA,92211,Single Family Dwelling,8 Arnold St,Old Greenwich,CT,06870,Yes,CREST — Palm Desert
620355008,4 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,4 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361048,10 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,202 Kinsey Dr,Anmore Bc V3H0G7,,,Yes,CREST — Palm Desert
620361057,28 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,3811 Kendall St,San Diego,CA,92109,Yes,CREST — Palm Desert
620361072,38661 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,3226 13Th Ave S,Fargo,ND,58103,Yes,CREST — Palm Desert
620361073,38671 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,Po Box 751537,Petaluma,CA,94975,Yes,CREST — Palm Desert
620361076,38701 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38701 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361087,38830 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,7231 Covent Rd,Modesto,CA,95358,Yes,CREST — Palm Desert
620361093,48 Lucerne Dr,Palm Desert,CA,92260,Single Family Dwelling,48 Lucerne Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620362018,38738 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38738 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620362024,38605 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,3945 Park Ave,Carlsbad,CA,92008,Yes,CREST — Palm Desert
620363003,31 Overland Ct,Palm Desert,CA,92260,Single Family Dwelling,31 Overland Ct,Palm Desert,CA,92260,No,CREST — Palm Desert
620363004,29 Overland Ct,Palm Desert,CA,92260,Single Family Dwelling,29 Overland Ct,Palm Desert,CA,92260,No,CREST — Palm Desert
620363008,21 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,21 Merill Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620363011,15 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,233 So Rodeo Dr,Beverly Hills,CA,90212,Yes,CREST — Palm Desert
620322047,73750 Country Club Dr,Palm Desert,CA,92260,Vacant Residential Land - Other,73750 Country Club Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620351001,26 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,26 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620352001,27 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,27 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620352003,23 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,23 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620352004,21 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,21 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620352016,22 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,22 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620353001,2 Brentwood Way,Palm Desert,CA,92260,Single Family Dwelling,2 Brentwood Way,Palm Desert,CA,92260,No,CREST — Palm Desert
620353003,6 Brentwood Way,Palm Desert,CA,92260,Single Family Dwelling,6 Brentwood Way,Palm Desert,CA,92260,No,CREST — Palm Desert
620353004,8 Brentwood,Palm Desert,CA,92260,Single Family Dwelling,Po Box 10093,Palm Desert,CA,92255,No,CREST — Palm Desert
620353012,13 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,14716 Se 83Rd Pl,Newcastle,WA,98059,Yes,CREST — Palm Desert
620354003,13 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,13 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354004,11 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,11 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354013,8 Taylor Ave,Palm Desert,CA,92211,Single Family Dwelling,8 Taylor Ave,Palm Desert,CA,92211,No,CREST — Palm Desert
620355001,4 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,3184 Black Hills Ct,Westlake Village,CA,91362,Yes,CREST — Palm Desert
620355003,14 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,14 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620355004,12 Covington Dr,Palm Desert,CA,92211,Single Family Dwelling,225 Carmelo Ln,South San Francisco,CA,94080,Yes,CREST — Palm Desert
620361050,14 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,14 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361051,16 Hillcrest Dr,Palm Desert,CA,92260,Single Family Dwelling,16 Hillcrest Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361054,22 Merill,Palm Desert,CA,92260,Single Family Dwelling,22 Merill,Palm Desert,CA,92260,No,CREST — Palm Desert
620361058,30 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,30 Merill Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361063,34 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,34 Merill Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361064,32 Merill Dr,Palm Desert,CA,92260,Single Family Dwelling,8905 Reb Yank Dr,Manassas,VA,20110,Yes,CREST — Palm Desert
620361068,38620 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38620 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361075,38691 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38691 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361079,38731 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,4111 Tomberra  Way,Dallas,TX,75220,Yes,CREST — Palm Desert
620361080,38741 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38741 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361081,38751 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,38751 Desert Mirage Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620381008,224 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,Po Box 12468,Palm Desert,CA,92255,No,CREST — Palm Desert
620381013,254 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,Po Box 660,June Lake,CA,93529,Yes,CREST — Palm Desert
620381014,260 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,260 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620381016,272 Strada Nova,Palm Desert,CA,92260,Single Family Dwelling,272 Strada Nova,Palm Desert,CA,92260,No,CREST — Palm Desert
620351005,18 Covington Dr,Palm Desert,CA,92211,Single Family Dwelling,18  Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620351009,28 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,2530 Blaine Rd,Moscow,ID,83843,Yes,CREST — Palm Desert
620352006,20 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,20 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620352009,14 Taylor Ave,Palm Desert,CA,92211,Single Family Dwelling,14 Taylor Ave,Palm Desert,CA,92211,No,CREST — Palm Desert
620352013,29 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,1294 Glen Oak  Blvd,Pasadena,CA,91105,Yes,CREST — Palm Desert
620353009,7 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,18054 Judicial Way N,Lakeville,MN,55044,Yes,CREST — Palm Desert
620353015,19 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,19 Taylor Ave,Palm Desert,CA,92211,No,CREST — Palm Desert
620354002,15 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,15 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620354008,5 Brentwood Way,Palm Desert,CA,92260,Single Family Dwelling,5 Brentwood Way,Palm Desert,CA,92260,No,CREST — Palm Desert
620354012,6 Taylor Ave,Palm Desert,CA,92260,Single Family Dwelling,6 Taylor Ave,Palm Desert,CA,92260,No,CREST — Palm Desert
620355006,8 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,73 Desert Blume Cres,Medicine Hat Canada Ab T1B 0A4,,,Yes,CREST — Palm Desert
620355009,2 Covington Dr,Palm Desert,CA,92260,Single Family Dwelling,2 Covington Dr,Palm Desert,CA,92260,No,CREST — Palm Desert
620361067,38610 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,73373 Country Club Dr # 2322,Palm Desert,CA,92260,No,CREST — Palm Desert
620361084,38780 Desert Mirage Dr,Palm Desert,CA,92260,Single Family Dwelling,22886 Driftstone,Mission Viejo,CA,92692,Yes,CREST — Palm Desert
620361088,58 Lucerne Dr,Palm Desert,CA,92260,Single Family Dwelling,41 795 Goodrich St,Indio,CA,92203,Yes,CREST — Palm Desert
620361095,44 Lucerne Dr,Palm Desert,CA,92260,Single Family Dwelling,402 Susana Ave,Redondo Beach,CA,90277,Yes,CREST — Palm Desert
