apn,address,city,state,zip,property_type,mail_address,mail_city,mail_state,mail_zip,is_absentee,source
603411051,84540 Via Durango,Coachella,CA,92236,Single Family Dwelling,84540 Via Durango,Coachella,CA,92236,No,CREST — Coachella
603411052,84550 Via Durango,Coachella,CA,92236,Single Family Dwelling,84550 Via Durango,Coachella,CA,92236,No,CREST — Coachella
603411053,84560 Via Durango,Coachella,CA,92236,Single Family Dwelling,48914 Chichen Itza Rd,Coachella,CA,92236,No,CREST — Coachella
603412008,49620 Calle De Vega,Coachella,CA,92236,Single Family Dwelling,49620 Calle De Vega,Coachella,CA,92236,No,CREST — Coachella
603412009,49640 Calle De Vega,Coachella,CA,92236,Single Family Dwelling,49640 Calle De Vega,Coachella,CA,92236,No,CREST — Coachella
603412010,49660 Calle De Vega,Coachella,CA,92236,Single Family Dwelling,49660 Calle De Vega,Coachella,CA,92236,No,CREST — Coachella
603412021,49661 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49640 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603421008,49225 Jazmin St,Coachella,CA,92236,Single Family Dwelling,49225 Jazmin St,Coachella,CA,92236,No,CREST — Coachella
603422003,84431 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84431 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422005,84407 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84407 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422006,84395 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84395 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422011,84335 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84335 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603350014,49250 Polk St,Coachella,CA,92236,Single Family Dwelling,49250 Polk St,Coachella,CA,92236,No,CREST — Coachella
603401008,49927 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,1531 22Nd St #B,Oceano,CA,93445,Yes,CREST — Coachella
603401009,49909 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,83688 Serpentine Way,Coachella,CA,92236,No,CREST — Coachella
603401010,49891 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,49891 Avenida Del Parque,Coachella,CA,92236,No,CREST — Coachella
603401013,49873 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,49873 Avenida Del Parque,Coachella,CA,92236,No,CREST — Coachella
603250006,84584 Avenue 49,Coachella,CA,92236,SFD with Secondary Unit(s),43791 Jackson St,Indio,CA,92201,Yes,CREST — Coachella
603281007,49940 Avenida De Oro,Coachella,CA,92236,Single Family Dwelling,49940 Avenida De Oro,Coachella,CA,92236,No,CREST — Coachella
603281008,49968 Avenida De Oro,Coachella,CA,92236,Single Family Dwelling,49968 Avenida De Oro,Coachella,CA,92236,No,CREST — Coachella
603281017,84805 Avenue 50,Coachella,CA,92236,Single Family Dwelling,84805 Avenue 50,Coachella,CA,92236,No,CREST — Coachella
603281018,84801 Via Conchilla,Coachella,CA,92236,Single Family Dwelling,84801 Via Conchilla,Coachella,CA,92236,No,CREST — Coachella
603281021,84831 Via Conchilla,Coachella,CA,92236,Single Family Dwelling,84831 Via Conchilla,Coachella,CA,92236,No,CREST — Coachella
603281022,84841 Via Conchilla,Coachella,CA,92236,Single Family Dwelling,84841 Via Conchilla,Coachella,CA,92236,No,CREST — Coachella
603281023,49851 Avenida De Platina,Coachella,CA,92236,Single Family Dwelling,49851 Avenida De Platina,Coachella,CA,92236,No,CREST — Coachella
603282007,84812 Via Conchilla,Coachella,CA,92236,Single Family Dwelling,84812 Via Conchilla,Coachella,CA,92236,No,CREST — Coachella
603402003,49866 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,49866 Avenida Del Parque,Coachella,CA,92236,No,CREST — Coachella
603402004,49884 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,49884 Avenida Del Parque,Coachella,CA,92236,No,CREST — Coachella
603402005,49902 Avenida Del Parque,Coachella,CA,92236,Single Family Dwelling,49902 Avenida Del Parque,Coachella,CA,92236,No,CREST — Coachella
603410007,49541 Calle De Vega,Coachella,CA,92236,Single Family Dwelling,49541 Calle De Vega,Coachella,CA,92236,No,CREST — Coachella
603410030,49820 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49820 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603410032,49860 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49860 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603410033,49880 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49880 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603410034,49900 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49900 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603410035,49920 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49920 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603410036,49940 Avenida Cortez,Coachella,CA,92236,Single Family Dwelling,49940 Avenida Cortez,Coachella,CA,92236,No,CREST — Coachella
603422012,84323 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84323 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422020,49195 Tulipan St,Coachella,CA,92236,Single Family Dwelling,49195 Tulipan St,Coachella,CA,92236,No,CREST — Coachella
603422024,84360 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,Po Box 694,Mecca,CA,92254,Yes,CREST — Coachella
603422025,84372 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,P O Box 948,Mecca,CA,92254,Yes,CREST — Coachella
603422036,84336 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84336 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603423002,84443 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84443 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603423013,84420 Amapola Ln,Coachella,CA,92234,Single Family Dwelling,83135 Los Cabos Ave,Coachella,CA,92236,No,CREST — Coachella
603423015,84444 Amapola Ln,Coachella,CA,92236,Single Family Dwelling,83221 Caribe Ave,Indio,CA,92201,Yes,CREST — Coachella
603423016,84456 Ampola Ln,Coachella,CA,92236,Single Family Dwelling,84456 Ampola Ln,Coachella,CA,92236,No,CREST — Coachella
603424004,84336 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84336 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603282008,49875 Avenida De Platina,Coachella,CA,92236,Single Family Dwelling,49875 Avenida De Platina,Coachella,CA,92236,No,CREST — Coachella
603424005,84348 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84348 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603424030,49236 Hibisco St,Coachella,CA,92236,Single Family Dwelling,49236 Hibisco St,Coachella,CA,92236,No,CREST — Coachella
603441003,49087 Sierra St,Coachella,CA,92236,Single Family Dwelling,49087 Sierra St,Coachella,CA,92236,No,CREST — Coachella
603441004,49071 Sierra St,Coachella,CA,92236,Single Family Dwelling,49071 Sierra St,Coachella,CA,92236,No,CREST — Coachella
603441012,49201 Summer St,Coachella,CA,92236,Single Family Dwelling,49201 Summer St,Coachella,CA,92236,No,CREST — Coachella
603441018,49069 Summer St,Coachella,CA,92236,Single Family Dwelling,49069 Summer St,Coachella,CA,92236,No,CREST — Coachella
603441021,49066 Summer St,Coachella,CA,92236,Single Family Dwelling,49066 Summer St,Coachella,CA,92236,No,CREST — Coachella
603441025,49134 Summer St,Coachella,CA,92236,Single Family Dwelling,49134 Summer St,Coachella,CA,92236,No,CREST — Coachella
603442002,84084 Tera Vista,Coachella,CA,92236,Single Family Dwelling,84084 Tera Vista,Coachella,CA,92236,No,CREST — Coachella
603442008,84145 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84145 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603442010,84121 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84121 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603150019,47150 Tyler St,Coachella,CA,92236,Single Family Dwelling,47150 Tyler St,Coachella,CA,92236,No,CREST — Coachella
603410048,84550 Calle Leon,Coachella,CA,92236,Single Family Dwelling,82278 Lemon Grove Ave,Indio,CA,92201,Yes,CREST — Coachella
603410049,84560 Calle Leon,Coachella,CA,92236,Single Family Dwelling,84560 Calle Leon,Coachella,CA,92236,No,CREST — Coachella
603410051,84580 Calle Leon,Coachella,CA,92236,Single Family Dwelling,84580 Calle Leon,Coachella,CA,92236,No,CREST — Coachella
603410053,84600 Calle Leon,Coachella,CA,92236,Single Family Dwelling,84600 Calle Leon,Coachella,CA,92236,No,CREST — Coachella
603411002,84541 Vera Cruz,Coachella,CA,92236,Single Family Dwelling,84541 Vera Cruz,Coachella,CA,92236,No,CREST — Coachella
603411003,84531 Vera Cruz,Coachella,CA,92236,Single Family Dwelling,84531 Vera Cruz,Coachella,CA,92236,No,CREST — Coachella
603411004,84521 Veracruz,Coachella,CA,92236,Single Family Dwelling,84521 Veracruz,Coachella,CA,92236,No,CREST — Coachella
603411005,84511 Vera Cruz,Coachella,CA,92236,Single Family Dwelling,84511 Vera Cruz,Coachella,CA,92236,No,CREST — Coachella
603411006,84501 Vera Cruz,Coachella,CA,92236,Single Family Dwelling,84501 Vera Cruz,Coachella,CA,92236,No,CREST — Coachella
603411019,84571 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,84571 Via Hermosa,Coachella,CA,92236,No,CREST — Coachella
603411021,84551 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,47645 Phoenix St,Indio,CA,92201,Yes,CREST — Coachella
603411022,84541 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,81119 Arroyo Pl,Indio,CA,92201,Yes,CREST — Coachella
603411023,84531 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,84531 Via Hermosa,Coachella,CA,92236,No,CREST — Coachella
603411024,84521 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,84521 Via Hermosa,Coachella,CA,92236,No,CREST — Coachella
603411031,84540 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,33592 Moon Ring Ct,Dana Point,CA,92629,Yes,CREST — Coachella
603411032,84550 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,84550 Via Hermosa,Coachella,CA,92236,No,CREST — Coachella
603411033,84560 Via Hermosa,Coachella,CA,92236,Single Family Dwelling,84560 Via Hermosa,Coachella,CA,92236,No,CREST — Coachella
603411041,84551 Via Durango,Coachella,CA,92236,Single Family Dwelling,80785 Dartmouth Ave,Indio,CA,92201,Yes,CREST — Coachella
603411042,84541 Via Durango,Coachella,CA,92236,Single Family Dwelling,84541 Via Durango,Coachella,CA,92236,No,CREST — Coachella
603411043,84531 Via Durango,Coachella,CA,92236,Single Family Dwelling,84531 Via Durango,Coachella,CA,92236,No,CREST — Coachella
603411044,84521 Via Durango,Coachella,CA,92236,Single Family Dwelling,84521 Via Durango,Coachella,CA,92236,No,CREST — Coachella
603411057,84591 Paseo Laredo,Coachella,CA,92236,Single Family Dwelling,47155 Van Buren No 123,Indio,CA,92201,Yes,CREST — Coachella
603411058,84581 Paseo Laredo,Coachella,CA,92236,Single Family Dwelling,84581 Paseo Laredo,Coachella,CA,92236,No,CREST — Coachella
603411059,84571 Paseo Laredo,Coachella,CA,92236,Single Family Dwelling,Po Box 5066,Calexico,CA,92232,Yes,CREST — Coachella
603412027,84561 Calle Leon,Coachella,CA,92236,Single Family Dwelling,84561 Calle Leon,Coachella,CA,92236,No,CREST — Coachella
603421004,49105 Jazmin St,Coachella,CA,92236,Single Family Dwelling,49105 Jazmin St,Coachella,CA,92236,No,CREST — Coachella
603422001,84455 Margarita,Coachella,CA,92236,Single Family Dwelling,84455 Margarita,Coachella,CA,92236,No,CREST — Coachella
603422002,84443 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84443 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422007,84383 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84383 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603422016,49160 Jazmin St,Coachella,CA,92236,Single Family Dwelling,83432 Calypso Cir,Indio,CA,92201,Yes,CREST — Coachella
603422021,49165 Tulipan St,Coachella,CA,92236,Single Family Dwelling,49165 Tulipan St,Coachella,CA,92236,No,CREST — Coachella
603422027,84386 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84386 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603422028,84408 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84408 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603422029,84420 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84420 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603422032,84456 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84 456 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603423006,84395 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84395 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603423011,84396 Ampola Ln,Coachella,CA,92236,Single Family Dwelling,84396 Ampola Ln,Coachella,CA,92236,No,CREST — Coachella
603423012,84408 Amapola Ln,Coachella,CA,92236,Single Family Dwelling,Po Box 1152,Coachella,CA,92236,No,CREST — Coachella
603423017,49220 Tulipan St,Coachella,CA,92236,Single Family Dwelling,49220 Tulipan St,Coachella,CA,92236,No,CREST — Coachella
603423026,84373 Rosal Ave,Coachella,CA,92236,Single Family Dwelling,84383 Rosal Ave,Coachella,CA,92236,No,CREST — Coachella
603424007,84372 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84372 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603424008,84384 Margarita Ave,Coachella,CA,92236,Single Family Dwelling,84384 Margarita Ave,Coachella,CA,92236,No,CREST — Coachella
603424009,84396 Margarita,Coachella,CA,92236,Single Family Dwelling,84396 Margarita,Coachella,CA,92236,No,CREST — Coachella
603424016,49070 Hibisco St,Coachella,CA,92236,Single Family Dwelling,49070 Hibisco St,Coachella,CA,92236,No,CREST — Coachella
603424026,49170 Hibisco St,Coachella,CA,92236,Single Family Dwelling,49170 Hibisco St,Coachella,CA,92236,No,CREST — Coachella
603441001,49133 Sierra St,Coachella,CA,92236,Single Family Dwelling,49133 Sierra St,Coachella,CA,92236,No,CREST — Coachella
603441002,49111 Sierra St,Coachella,CA,92236,Single Family Dwelling,49111 Sierra St,Coachella,CA,92236,No,CREST — Coachella
603441006,84076 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84076 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603441008,84110 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84110 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603441014,49157 Summer St,Coachella,CA,92236,Single Family Dwelling,49157 Summer St,Coachella,CA,92236,No,CREST — Coachella
603441027,49178 Summer St,Coachella,CA,92236,Single Family Dwelling,49178 Summer St,Coachella,CA,92236,No,CREST — Coachella
603441029,49199 Sierra St,Coachella,CA,92236,Single Family Dwelling,49199 Sierra St,Coachella,CA,92236,No,CREST — Coachella
603442003,84096 Tera Vista,Coachella,CA,92236,Single Family Dwelling,84096 Tera Vista,Coachella,CA,92236,No,CREST — Coachella
603442004,84110 Tera Vista,Coachella,CA,92236,Single Family Dwelling,84110 Tera Vista,Coachella,CA,92236,No,CREST — Coachella
603442013,84085 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84085 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603442020,84157 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84157 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603443003,84095 Tera Vista,Coachella,CA,92236,Single Family Dwelling,84095 Tera Vista,Coachella,CA,92236,No,CREST — Coachella
603443007,84143 Tera Vista,Coachella,CA,92236,Single Family Dwelling,84143 Tera Vista,Coachella,CA,92236,No,CREST — Coachella
603443009,84086 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84086 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603443010,84098 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84098 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603443012,84124 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84124 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603443018,84179 Tera Vista,Coachella,CA,92236,Single Family Dwelling,52279 Harrison St,Coachella,CA,92236,No,CREST — Coachella
603444001,84148 Meadows Ln,Coachella,CA,92236,Single Family Dwelling,84148 Meadows Ln,Coachella,CA,92236,No,CREST — Coachella
603444005,49072 Brianne Ln,Coachella,CA,92236,Single Family Dwelling,49072 Brianne Ln,Coachella,CA,92236,No,CREST — Coachella
603444006,49090 Brianne Ln,Coachella,CA,92236,Single Family Dwelling,Po Box 1152,Coachella,CA,92236,No,CREST — Coachella
603452013,49268 Brianne Ln,Coachella,CA,92236,Single Family Dwelling,47546 Palen St,Indio,CA,92201,Yes,CREST — Coachella
603452014,49290 Brianne Ln,Coachella,CA,92236,Single Family Dwelling,49290 Brianne Ln,Coachella,CA,92236,No,CREST — Coachella
603453002,84183 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84183 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453003,84179 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84179 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453009,84099 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84099 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453010,84095 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84095 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453012,84071 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84071 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453013,84059 Fiesta Rd,Coachella,CA,92236,Single Family Dwelling,84059 Fiesta Rd,Coachella,CA,92236,No,CREST — Coachella
603453019,84026 Magnolia St,Coachella,CA,92236,Single Family Dwelling,84026 Magnolia St,Coachella,CA,92236,No,CREST — Coachella
603453025,84098 Magnolia St,Coachella,CA,92236,Single Family Dwelling,84098 Magnolia St,Coachella,CA,92236,No,CREST — Coachella
603453026,84112 Magnolia St,Coachella,CA,92236,Single Family Dwelling,84112 Magnolia St,Coachella,CA,92236,No,CREST — Coachella
603453030,84160 Magnolia St,Coachella,CA,92236,Single Family Dwelling,84160 Magnolia St,Coachella,CA,92236,No,CREST — Coachella
