apn,address,city,state,zip,property_type,mail_address,mail_city,mail_state,mail_zip,is_absentee,source
638083011,9555 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,8 Bentley Rd,Rancho Mirage,CA,92270,Yes,CREST — Desert Hot Springs
638083012,9270 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,450 Highland Dr,Lake Havasu City,AZ,86404,Yes,CREST — Desert Hot Springs
638083015,9360 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9360 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083016,9390 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9390 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083018,9450 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9450 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083019,9470 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9470 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081012,9175 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9175 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081016,9059 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,78563 Orcabessa Dr,Bermuda Dunes,CA,92203,Yes,CREST — Desert Hot Springs
638081034,9059 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9059 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081037,9000 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9000 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082004,9350 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9350 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082005,9390 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,65072 Mesa Ave,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082008,9470 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box 572615,Tarzana,CA,91357,Yes,CREST — Desert Hot Springs
638082010,9502 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box 1018,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082011,66126 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66126 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083002,9305 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9305 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083003,9335 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9335 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083007,9455 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,12405 Alta Mesa Dr,Auburn,CA,85603,Yes,CREST — Desert Hot Springs
638083014,9330 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,1835 Ne Miami Gardens Dr # 116,N Miami Beach,FL,33179,Yes,CREST — Desert Hot Springs
638083017,9422 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9422 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638083021,9500 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,19 Shoreline Dr,Rancho Mirage,CA,92270,Yes,CREST — Desert Hot Springs
638084001,66035 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,66035 Avenida Jalisco,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084002,9305 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9305 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084003,9335 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,4850 Del Mar Mesa Rd,San Diego,CA,92130,Yes,CREST — Desert Hot Springs
638084006,9425 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9425 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084011,9555 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,330 Alabama St No F,Redlands,CA,92373,Yes,CREST — Desert Hot Springs
638084016,9390 West Dr,Desert Hot Springs,CA,92240,Single Family Dwelling,65568 Acoma Ave Apt 706,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638091001,9025 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9025 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638091002,9051 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9051 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638092002,9050 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9050 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638101004,9351 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9351 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638101009,9487 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9487 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638101011,66148 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,10947 Huston St #101,N Hollywood,CA,91601,Yes,CREST — Desert Hot Springs
638084004,9365 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9365 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084007,9455 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9455 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084013,9300 West Dr,Desert Hot Springs,CA,92240,Single Family Dwelling,9300 West Dr,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638091003,9075 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9075 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638091006,9151 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,3673 Mcmillan Dr,Arcata,CA,95521,Yes,CREST — Desert Hot Springs
638092001,9024 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9024 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638092003,9074 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9074 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638092006,9156 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9156 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638092007,9174 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9174 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638101002,9279 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,8401 Cr 445,Jay,OK,74346,Yes,CREST — Desert Hot Springs
638101003,9299 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9299 Calle Del Diablo,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638101005,9401 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,9639 Cheddar St,Downey,CA,90242,Yes,CREST — Desert Hot Springs
638102001,66173 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66173 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102003,66199 Avenida Suends,Desert Hot Springs,CA,92240,Single Family Dwelling,219S Westcott Ave,Los Angeles,CA,90022,Yes,CREST — Desert Hot Springs
638102004,66211 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66211 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102009,66285 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,48222 Coosbay Bridge Cir,Indio,CA,92201,Yes,CREST — Desert Hot Springs
638102010,9550 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,5550 Griffin St,Oakland,CA,94605,Yes,CREST — Desert Hot Springs
638102017,66252 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,5822 Wellson Dr,Cypress,CA,90630,Yes,CREST — Desert Hot Springs
638103004,9400 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,14080 Palm Dr # D504,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638103006,66188 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66188 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638103008,66214 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66214 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638103009,66238 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,25598 Prado De Azuz,Calabasas,CA,91302,Yes,CREST — Desert Hot Springs
638103014,9363 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,9363 Avenida Jalisco,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638105006,9466 Calle Del Dios,Desert Hot Springs,CA,92240,Single Family Dwelling,42183 Diadomite Way,Palm Desert,CA,92260,Yes,CREST — Desert Hot Springs
638105008,66288 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,8401 Cr 445,Jay,OK,74346,Yes,CREST — Desert Hot Springs
638105010,66308 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66308 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638112006,9124 Calle De Vecinos,Desert Hot Springs,CA,92240,Single Family Dwelling,143 Miramonte Dr,Moraga,CA,94556,Yes,CREST — Desert Hot Springs
638112024,9275 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,22400 N Summit Ridge Cir,Chatsworth,CA,91311,Yes,CREST — Desert Hot Springs
638112025,9309 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,9309 Santa Cruz Rd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638113001,9272 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,9272 Santa Cruz Rd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638113003,9232 Santa Cruz,Desert Hot Springs,CA,92240,Single Family Dwelling,9232 Santa Cruz,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638121010,9491 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box 958,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638122007,9496 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,9496 Santa Cruz Rd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102002,66187 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66187 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102008,66261 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,66261 Avenida Suenos,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102013,66202 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,42 Vistara Dr,Rancho Mirage,CA,92270,Yes,CREST — Desert Hot Springs
638102015,66226 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66226 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638102016,66238 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66238 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638103001,9262 Calle Del Diablo,Desert Hot Springs,CA,92240,Single Family Dwelling,1706 Chastain Pky E,Pacific Palisades,CA,90272,Yes,CREST — Desert Hot Springs
638103007,66200 Avenida Suenos,Desert Hot Springs,CA,92240,Single Family Dwelling,44800 San Jacinto,Palm Desert,CA,92260,Yes,CREST — Desert Hot Springs
638103012,9325 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,9325 Avenida Jalisco,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638104001,9300 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,9300 Avenida Jalisco,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638122009,9524 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,1015 Marine St # 4,Santa Monica,CA,90405,Yes,CREST — Desert Hot Springs
638122010,9548 Santa Cruz Rd,Desert Hot Springs,CA,92240,Single Family Dwelling,9548 Santa Cruz Rd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638131002,66025 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,13 Syrah,Rancho Mirage,CA,92270,Yes,CREST — Desert Hot Springs
638131004,66031 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,12400 Montecito Rd Apt 315,Seal Beach,CA,90740,Yes,CREST — Desert Hot Springs
638131005,66035 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,605 View Crest Dr,Montebello,CA,90640,Yes,CREST — Desert Hot Springs
638131015,66185 Avenida Barona,Desert Hot Springs,CA,92240,Residential Restricted,66855 1St St Apt 14,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638131022,66014 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,66014 Avenida Cadena,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638131024,66040 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,1706 Chastain  Pky E,Pacific Palisades,CA,90272,Yes,CREST — Desert Hot Springs
638131035,66182 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,2271 W Malvern Ave # 81,Fullerton,CA,92833,Yes,CREST — Desert Hot Springs
638104002,9326 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,64913 Saragossa Dr,Palm Springs,CA,92264,Yes,CREST — Desert Hot Springs
638105001,9360 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,9360 Avenida Jalisco,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638105007,9488 Calle Del Dios,Desert Hot Springs,CA,92240,Single Family Dwelling,8401 Cr 445,Jay,OK,74346,Yes,CREST — Desert Hot Springs
638105015,9453 Calle Fundador,Desert Hot Springs,CA,92240,Single Family Dwelling,9816 Kings Glen St,Las Vegas,NV,89141,Yes,CREST — Desert Hot Springs
638131041,66250 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,66250 Avenida Cadena,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132001,66013 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,P O Box 3222,Cathedral City,CA,92235,Yes,CREST — Desert Hot Springs
638132006,66075 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,14080 Palm Dr Ste 299,Dsrt Hot Spg,CA,92240,Yes,CREST — Desert Hot Springs
638132009,66115 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,66115 Avenida Cadena,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132011,66145 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,66145 Avenida Cadena,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132013,66163 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,1311 S Tremaine Ave,Los Angeles,CA,90017,Yes,CREST — Desert Hot Springs
638132016,66199 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,6915  Babcock  Ave,North Hollywood,CA,91605,Yes,CREST — Desert Hot Springs
638132019,66239 Avenida Cadena,Desert Hot Springs,CA,92240,Single Family Dwelling,66239 Avenida Cadena,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132022,66014 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box 572615,Tarzana,CA,91357,Yes,CREST — Desert Hot Springs
638132023,66026 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66026 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132024,66038 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66038 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132031,66124 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,9464 Valencia Dr,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132036,66188 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66188 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132039,66226 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,15967 Avenida Manzana,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638132042,66262 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,34669 Ave H,Yucaipa,CA,92399,Yes,CREST — Desert Hot Springs
638141007,66093 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66093 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638141011,66141 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66141 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638141013,66161 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,728 El Cabo Rey Ave,North Las Vegas,NV,89081,Yes,CREST — Desert Hot Springs
638141014,66173 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66173 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638141015,66185 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,20010 Grevillea Ave,Torrance,CA,90503,Yes,CREST — Desert Hot Springs
638141020,66247 Avenida Dorado,Desert Hot Springs,CA,92240,Single Family Dwelling,66247 Avenida Dorado,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638141027,66076 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,7 Lincoln,Irvine,CA,92604,Yes,CREST — Desert Hot Springs
638141029,66100 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,66100 Avenida Ladera,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638141040,66236 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,66236 Avenida Ladera,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142016,66199 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,66199 Avenida Ladera,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142019,66237 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,66237 Avenida Ladera,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142021,66269 Avenida Ladera,Desert Hot Springs,CA,92240,Single Family Dwelling,66269 Avenida Ladera,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142022,66014 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,66014 N Mission Lakes Rd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081009,66014 Avenida Jalisco,Desert Hot Springs,CA,92240,Single Family Dwelling,12020 Redbud Rd,Dsrt Hot Spg,CA,92240,Yes,CREST — Desert Hot Springs
638081018,9011 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9011 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081019,9000 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,6032 Point Loma Dr,Huntington Beach,CA,92647,Yes,CREST — Desert Hot Springs
638081023,9120 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9120 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638081027,9240 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,43379 Lacovia Dr,Indio,CA,92203,Yes,CREST — Desert Hot Springs
638081044,9210 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9210 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082001,9270 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box   645,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638082006,9400 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,P O Box 1302,Cathedral City,CA,92235,Yes,CREST — Desert Hot Springs
638083009,9495 Calle Escorial,Desert Hot Springs,CA,92240,Single Family Dwelling,9495 Calle Escorial,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084005,9395 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9395 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084008,9475 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,1706 Chastain Pkwy E,Pacific Palisades,CA,90272,Yes,CREST — Desert Hot Springs
638084009,9495 Calle Barranca,Desert Hot Springs,CA,92240,Single Family Dwelling,9495 Calle Barranca,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084014,9330 West Dr,Desert Hot Springs,CA,92240,Single Family Dwelling,9330 West Dr,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638084015,9360 West Dr,Desert Hot Springs,CA,92240,Single Family Dwelling,9360 West Dr,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142024,66040 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,2206 Cescent Ave,Montrose,CA,91020,Yes,CREST — Desert Hot Springs
638142025,66050 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,74860 Borrego Dr,Palm Desert,CA,92260,Yes,CREST — Desert Hot Springs
638142036,66186 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,66186 Mission Lakes Blvd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638142038,66214 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,Po Box 6230,Moreno Valley,CA,92554,Yes,CREST — Desert Hot Springs
638142039,66224 Mission Lakes Blvd,Desert Hot Springs,CA,92240,Single Family Dwelling,66224 Mission Lakes Blvd,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638151003,66337 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66337 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
638151004,66329 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,1424 N Gardner St No 106,Los Angeles,CA,90046,Yes,CREST — Desert Hot Springs
638151005,66315 Avenida Barona,Desert Hot Springs,CA,92240,Single Family Dwelling,66315 Avenida Barona,Desert Hot Springs,CA,92240,No,CREST — Desert Hot Springs
