apn,address,city,state,zip,property_type,mail_address,mail_city,mail_state,mail_zip,is_absentee,source
670470036,65 Via Del Pienza,Rancho Mirage,CA,92270,Single Family Dwelling,1407 San Pablo  Dr,Glendale,CA,91207,Yes,CREST — Rancho Mirage
670460014,161 Via Siena,Rancho Mirage,CA,92270,Single Family Dwelling,74520 Coral Bells Cr,Palm Desert,CA,92260,Yes,CREST — Rancho Mirage
670470043,106 Via Del Signoria,Rancho Mirage,CA,92270,Single Family Dwelling,511 Le Claire Ave,Wilmette,IL,60091,Yes,CREST — Rancho Mirage
670470048,116 Via Del Signoria,Rancho Mirage,CA,92270,Single Family Dwelling,1047 S Hanion Way,Anaheim,CA,92808,Yes,CREST — Rancho Mirage
670480016,130 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,6611 Melba Ave,West Hills,CA,91307,Yes,CREST — Rancho Mirage
670480019,173 Via Milano,Rancho Mirage,CA,92270,Single Family Dwelling,4004 Via Vico,Rancho Palos Verdes,CA,90275,Yes,CREST — Rancho Mirage
670480056,232 Via Firenzia,Rancho Mirage,CA,92270,Single Family Dwelling,1215 Via La Jolla,San Clemente,CA,92672,Yes,CREST — Rancho Mirage
670460020,168 Via Martelli,Rancho Mirage,CA,92270,Single Family Dwelling,2850 Pinckard Ave,Redondo Beach,CA,90278,Yes,CREST — Rancho Mirage
670460040,138 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,363 Sw Bluff Dr No 407,Bend,OR,97702,Yes,CREST — Rancho Mirage
670460041,136 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,191 N Wacker Dr No 1800,Chicago,IL,60606,Yes,CREST — Rancho Mirage
670480052,240 Via Padua,Rancho Mirage,CA,92270,Single Family Dwelling,4043 Buzzy Rd,Canyon Bc Canada,,,Yes,CREST — Rancho Mirage
670480053,238 Via Padua,Rancho Mirage,CA,92270,Single Family Dwelling,612 Knight Way,Flintridge,CA,91011,Yes,CREST — Rancho Mirage
670480060,225 Via Firenzia,Rancho Mirage,CA,92270,Single Family Dwelling,3178 Withers Ave,Lafayette,CA,94549,Yes,CREST — Rancho Mirage
670480061,227 Via Firenzia,Rancho Mirage,CA,92270,Single Family Dwelling,2525 Via Olivera,Palos Verdes Estates,CA,90274,Yes,CREST — Rancho Mirage
670480065,250 Via San Lucia,Rancho Mirage,CA,92270,Single Family Dwelling,8675 San Marcos Rd,Atascadero,CA,93422,Yes,CREST — Rancho Mirage
670480070,243 Via San Lucia,Rancho Mirage,CA,92270,Single Family Dwelling,712 Elvira  Ave Unit A,Redondo Beach,CA,90277,Yes,CREST — Rancho Mirage
670570001,2 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,9454 Boca River Cir,Boca Raton,FL,33434,Yes,CREST — Rancho Mirage
670570012,26 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,340 Via Colusa,Redondo Beach,CA,90277,Yes,CREST — Rancho Mirage
670570015,5 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,Po Box 825,Cotuit,MA,02635,Yes,CREST — Rancho Mirage
670570022,19 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,610 North G St,Tacoma,WA,98403,Yes,CREST — Rancho Mirage
670470055,126 Via Tuscany,Rancho Mirage,CA,92270,Single Family Dwelling,19004 Elaine  Ave,Artesia,CA,90701,Yes,CREST — Rancho Mirage
670480005,125 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,2222 E Del Lago Rd,Palm Springs,CA,92262,Yes,CREST — Rancho Mirage
670570027,28 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,537 Gerona Ave,San Gabriel,CA,91775,Yes,CREST — Rancho Mirage
670570003,6 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,2410 College Dr,Costa Mesa,CA,92626,Yes,CREST — Rancho Mirage
670570008,18 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,15821 Ventura Blvd Ste 370,Encino,CA,91436,Yes,CREST — Rancho Mirage
670570013,1 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,7743 Merrimac Ln N,Osseo,MN,55311,Yes,CREST — Rancho Mirage
670480007,121 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,1201 E Marion Way,Palm Springs,CA,92264,Yes,CREST — Rancho Mirage
670480010,116 Via Tiberio,Rancho Mirage,CA,92270,Single Family Dwelling,271 Ott St # 25,Corona,CA,92882,Yes,CREST — Rancho Mirage
670480018,134 Via Solaro,Rancho Mirage,CA,92270,Single Family Dwelling,1266 Concord St,San Diego,CA,92106,Yes,CREST — Rancho Mirage
670480034,176 Via Milano,Rancho Mirage,CA,92270,Single Family Dwelling,2055 N San Antonio Rd,Palm Springs,CA,92262,Yes,CREST — Rancho Mirage
670480050,244 Via Padua,Rancho Mirage,CA,92270,Single Family Dwelling,2347 Mangular Ave,Corona,CA,92882,Yes,CREST — Rancho Mirage
670480062,229 Via Firenzia,Rancho Mirage,CA,92270,Single Family Dwelling,17851 Trenton Dr,Castro Valley,CA,94546,Yes,CREST — Rancho Mirage
670480072,247 Via San Lucia,Rancho Mirage,CA,92270,Single Family Dwelling,2928 Chillon  Way,Laguna Beach,CA,92651,Yes,CREST — Rancho Mirage
670480079,242 Via Martelli,Rancho Mirage,CA,92270,Single Family Dwelling,1115 Heather Rd,Deerfield,IL,60015,Yes,CREST — Rancho Mirage
670570005,10 Iridium Way,Rancho Mirage,CA,92270,Single Family Dwelling,510 1St Ave # 1105,San Diego,CA,92101,Yes,CREST — Rancho Mirage
673271001,34025 Rebecca Way,Rancho Mirage,CA,92270,CT-Apartment,250 W 55Th St # 35Th Fl,New York,NY,10019,Yes,CREST — Rancho Mirage
673400043,69701 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,29285 Se Hwy 212,Boring,OR,97009,Yes,CREST — Rancho Mirage
673400046,69709 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,40084 Grant Dr #73,Fenwick Island,DE,19944,Yes,CREST — Rancho Mirage
673271002,34150 Rebecca Way,Rancho Mirage,CA,92270,CT-Apartment,3920 Birch St No 103,Newport Beach,CA,92660,Yes,CREST — Rancho Mirage
673400044,69703 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,2441 Silverstrand Ave,Hermosa Beach,CA,90254,Yes,CREST — Rancho Mirage
673411024,69814 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,9663 Santa Monica  Blvd # 528,Beverly Hills,CA,90210,Yes,CREST — Rancho Mirage
673411025,69812 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,449 Virginia Ave,Pasadena,CA,91107,Yes,CREST — Rancho Mirage
673421010,69777 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,Po Box 656,Cathedral City,CA,92235,Yes,CREST — Rancho Mirage
673422002,35403 Vista Real,Rancho Mirage,CA,92270,Single Family Dwelling,156 Eagle Ridge Dr Sw,Calgary Ab T2V2V4,,,Yes,CREST — Rancho Mirage
673422022,35007 Vista Del Ladero,Rancho Mirage,CA,92270,Single Family Dwelling,111 4Th Ave N No 309,Minneapolis,MN,55401,Yes,CREST — Rancho Mirage
673422039,35206 Vista Del Monte,Rancho Mirage,CA,92270,Single Family Dwelling,124 Sheridan Rd,Oakland,CA,94618,Yes,CREST — Rancho Mirage
673430070,69826 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,177 Alice Ave,Campbell,CA,95008,Yes,CREST — Rancho Mirage
673430072,69822 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,2100 Atwood Dr,Anchorage,AK,99517,Yes,CREST — Rancho Mirage
673400033,69706 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,14475 E Cortez Dr,Scottsdale,AZ,85259,Yes,CREST — Rancho Mirage
673440032,69755 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,4818 S Zunis Ave,Tulsa,OK,74105,Yes,CREST — Rancho Mirage
673440055,69735 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,2151 Jamieson Ave No 1405,Alexandria,VA,22314,Yes,CREST — Rancho Mirage
673440071,69741 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,16602 Se 35Th Way,Vancouver,WA,98683,Yes,CREST — Rancho Mirage
673452004,8 Legacy Pl,Rancho Mirage,CA,92270,Single Family Dwelling,11228 Willowwood Ave,Eden Prairie,MN,55344,Yes,CREST — Rancho Mirage
673400054,69707 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,2234 Chislehurst  Dr,Los Angeles,CA,90027,Yes,CREST — Rancho Mirage
673400055,69705 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,11 Burham Ct,Smithtown,NY,11787,Yes,CREST — Rancho Mirage
673411005,69807 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,8028 Tipperary,Wichita,KS,67206,Yes,CREST — Rancho Mirage
673411006,69809 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,44 Wentwillow Ln Sw,Calgary Ab T3H 5W7,,,Yes,CREST — Rancho Mirage
673400052,69829 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,1790 Nw 93Rd Place,Portland,OR,97229,Yes,CREST — Rancho Mirage
673411002,69801 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,4810 N 133Rd Plaza 524,Omaha,NE,68164,Yes,CREST — Rancho Mirage
673411007,69811 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,4142 213 St,Langley Bc V3A7X5,,,Yes,CREST — Rancho Mirage
673411008,69813 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,Po Box 5127,La Quinta,CA,92248,Yes,CREST — Rancho Mirage
673421014,69785 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,4007 Millcreek Dr,Annandale,VA,22003,Yes,CREST — Rancho Mirage
673422031,69764 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,11641 Se Bluff Rd,Sandy,OR,97055,Yes,CREST — Rancho Mirage
673422008,35406 Vista Real,Rancho Mirage,CA,92270,Single Family Dwelling,5709 Se Madison St,Portland,OR,97215,Yes,CREST — Rancho Mirage
673430014,35106 Vista Del Aqua,Rancho Mirage,CA,92270,Single Family Dwelling,435 Woodfield Prairie Way,Oneida,WI,54155,Yes,CREST — Rancho Mirage
673430050,69748 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,10685 Cliffview  Dr,South Lyon,MI,48178,Yes,CREST — Rancho Mirage
673430053,35103 Vista Del Aqua,Rancho Mirage,CA,92270,Single Family Dwelling,10525 Se 32Nd St,Bellevue,WA,98004,Yes,CREST — Rancho Mirage
673440028,69747 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,7958 120Th Ave Se,Newcastle,WA,98056,Yes,CREST — Rancho Mirage
673440053,69731 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,154 Edgecliff Dr,Highland Park,IL,60035,Yes,CREST — Rancho Mirage
673460016,142 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,1234 San Luis Rey Dr,Glendale,CA,91208,Yes,CREST — Rancho Mirage
673460018,146 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,316 28Th St,Manhattan Bch,CA,90266,Yes,CREST — Rancho Mirage
673440060,69737 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,111 Fleetwood Dr,San Carlos,CA,94070,Yes,CREST — Rancho Mirage
673452005,10 Legacy Pl,Rancho Mirage,CA,92270,Single Family Dwelling,2548 Merak Pl,Reno,NV,89509,Yes,CREST — Rancho Mirage
673470015,178 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,21028 Se 419Th St,Enumclaw,WA,98022,Yes,CREST — Rancho Mirage
673422009,35404 Vista Real,Rancho Mirage,CA,92270,Single Family Dwelling,1335 19Th St,Manhattan Beach,CA,90266,Yes,CREST — Rancho Mirage
673422018,35202 Vista Del Monte,Rancho Mirage,CA,92270,Single Family Dwelling,26612 Rolling Vista Dr,Lomita,CA,90717,Yes,CREST — Rancho Mirage
673422028,35002 Vista Del Ladero,Rancho Mirage,CA,92270,Single Family Dwelling,1035 Rosemary Ter,Deerfield,IL,60015,Yes,CREST — Rancho Mirage
673430001,69756 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,12737 S Costanza Way,Draper,UT,84020,Yes,CREST — Rancho Mirage
673430018,35303 Vista Hermosa,Rancho Mirage,CA,92270,Single Family Dwelling,Po Box 50084,Parks,AZ,86018,Yes,CREST — Rancho Mirage
673510001,197 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,3926 Cresthaven Dr,Westlake Village,CA,91362,Yes,CREST — Rancho Mirage
673510007,209 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,1052 Golden Crest Ave,Newbury Park,CA,91320,Yes,CREST — Rancho Mirage
673510008,211 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,15260 Ventura Blvd Ste 1750,Sherman Oaks,CA,91403,Yes,CREST — Rancho Mirage
673460002,114 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,9503 E Rush St,S El Monte,CA,91733,Yes,CREST — Rancho Mirage
673470002,152 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,P O Box 3127,Garibaldi Highlands Bc V0N1T0,,,Yes,CREST — Rancho Mirage
673470008,164 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,2006 Montcalm Cres Sw,Calgary Ab T2T3M6,,,Yes,CREST — Rancho Mirage
673480006,190 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,1221 Anita Place,Fullerton,CA,92831,Yes,CREST — Rancho Mirage
673480007,192 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,6420 Via Canada,Palos Verdes Estates,CA,90275,Yes,CREST — Rancho Mirage
673480008,194 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,5341 S Jasmine St,Englewood,CO,80111,Yes,CREST — Rancho Mirage
673430027,35505 Vista Del Luna,Rancho Mirage,CA,92270,Single Family Dwelling,2104 1281 W Cordova St,Vancouver Bc V6C3R3,,,Yes,CREST — Rancho Mirage
673430065,35510 Vista Del Luna,Rancho Mirage,CA,92270,Single Family Dwelling,1129 E Main St,Alhambra,CA,91801,Yes,CREST — Rancho Mirage
673440052,69729 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,976 Bel Air  Rd,Los Angeles,CA,90077,Yes,CREST — Rancho Mirage
673440067,69745 Camino Pacifico,Rancho Mirage,CA,92270,Single Family Dwelling,2613 126Th Ave Ne,Bellevue,WA,98005,Yes,CREST — Rancho Mirage
673451011,110 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,202 Riverside Dr,Toronto On M6S4A9,,,Yes,CREST — Rancho Mirage
673452006,12 Legacy Pl,Rancho Mirage,CA,92270,Single Family Dwelling,1301 N 26Th St,Renton,WA,98056,Yes,CREST — Rancho Mirage
673520006,245 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,26 Olympic Cir,Napa,CA,94558,Yes,CREST — Rancho Mirage
673520014,250 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,488 S Main St,Centerville,MA,02632,Yes,CREST — Rancho Mirage
673520036,271 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,14320 Edgewater Ln Ne,Seattle,WA,98125,Yes,CREST — Rancho Mirage
673520041,261 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,4285 Altamirano Way,San Diego,CA,92103,Yes,CREST — Rancho Mirage
673530004,272 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,Po Box 25230,Portland,OR,97298,Yes,CREST — Rancho Mirage
673460012,134 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,21 Brookside Dr,Plandome,NY,11030,Yes,CREST — Rancho Mirage
673470012,172 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,3166 Stonebridge Way,Lake Oswego,OR,97034,Yes,CREST — Rancho Mirage
673530006,276 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,37186 Kartsgodt Fjords Ln,Polson,MT,59860,Yes,CREST — Rancho Mirage
673530022,303 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,791 Clearview Crescent,London On N6H 4P6,,,Yes,CREST — Rancho Mirage
673540009,316 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,210 Knightsbridge Rd,Travelers Rest,SC,29690,Yes,CREST — Rancho Mirage
673540018,315 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,17851 Trenton Dr,Castro Valley,CA,94546,Yes,CREST — Rancho Mirage
673540034,302 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,695 Rosemont Rd,West Linn,OR,97068,Yes,CREST — Rancho Mirage
673550007,14 Via Bella,Rancho Mirage,CA,92270,Single Family Dwelling,25 1800 Wellington Cres Unt 25,Winnipeg Mb R3P2E7,,,Yes,CREST — Rancho Mirage
673480010,198 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,4733 Torrance Blvd # 936,Torrance,CA,90503,Yes,CREST — Rancho Mirage
673510015,225 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,5959 Topanga Canyon 370,Woodland Hills,CA,91367,Yes,CREST — Rancho Mirage
673510027,214 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,649 Via Del Monte,Palos Verdes Est,CA,90274,Yes,CREST — Rancho Mirage
673520010,253 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,4129 Mary Ellen Ave,Studio City,CA,91604,Yes,CREST — Rancho Mirage
673520017,244 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,2720 San Juan Ln,Costa Mesa,CA,92626,Yes,CREST — Rancho Mirage
673520019,240 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,4700 W Lake Harriet Pky,Minneapolis,MN,55410,Yes,CREST — Rancho Mirage
673520021,236 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,345 Enclave,Atlanta,GA,30342,Yes,CREST — Rancho Mirage
673520022,234 Loch Lomond Rd,Rancho Mirage,CA,92270,Single Family Dwelling,331 W Paseo De Cristobal,San Clemente,CA,92672,Yes,CREST — Rancho Mirage
